"","year","Codigo","Season","Punto_de_muestreo","Iluminacion","Cobertura","Soil_respiration","PAR","T_suelo","Hora"
"456","2018",106,"August",6,5,"Under canopy",0.03,0,19.4,"NA:NA:NA     NA"
"457","2018",107,"August",7,5,"Under canopy",0.06,0,20,"NA:NA:NA     NA"
"458","2018",108,"August",8,5,"Under canopy",0,12.5,20.3,"NA:NA:NA     NA"
"459","2018",109,"August",9,5,"Under canopy",0.01,0,19.7,"NA:NA:NA     NA"
"460","2018",110,"August",10,5,"Under canopy",0.07,0.1,19.6,"NA:NA:NA     NA"
"461","2018",111,"August",11,5,"Under canopy",0.1,0,19.5,"NA:NA:NA     NA"
"462","2018",112,"August",12,5,"Under canopy",0.04,0,19.2,"NA:NA:NA     NA"
"463","2018",113,"August",13,5,"Under canopy",0.12,0,19.3,"NA:NA:NA     NA"
"464","2018",114,"August",14,5,"Under canopy",-0.02,0,19.5,"NA:NA:NA     NA"
"465","2018",115,"August",15,5,"Under canopy",-0.05,0,19.4,"NA:NA:NA     NA"
"466","2018",116,"August",16,5,"Under canopy",-0.01,0,19.3,"NA:NA:NA     NA"
"467","2018",117,"August",17,5,"Under canopy",0.05,0.1,19.2,"NA:NA:NA     NA"
"468","2018",118,"August",18,5,"Under canopy",0.06,0,19.5,"NA:NA:NA     NA"
"469","2018",119,"August",19,5,"Under canopy",0,0,19.4,"NA:NA:NA     NA"
"470","2018",120,"August",20,5,"Under canopy",0.01,0,18.8,"NA:NA:NA     NA"
"471","2018",121,"August",21,5,"Canopy interspace",0.03,0,18.9,"NA:NA:NA     NA"
"472","2018",122,"August",22,5,"Canopy interspace",0.04,1.6,19.4,"NA:NA:NA     NA"
"473","2018",123,"August",23,5,"Canopy interspace",0.05,0.7,19.2,"NA:NA:NA     NA"
"474","2018",124,"August",24,5,"Canopy interspace",0.08,0,19.5,"NA:NA:NA     NA"
"475","2018",125,"August",25,5,"Canopy interspace",0.1,2.4,20,"NA:NA:NA     NA"
"476","2018",126,"August",26,5,"Canopy interspace",-0.02,2.9,19.9,"NA:NA:NA     NA"
"477","2018",127,"August",27,5,"Canopy interspace",0,6,20.3,"NA:NA:NA     NA"
"478","2018",128,"August",28,5,"Canopy interspace",0,7.2,19.9,"NA:NA:NA     NA"
"479","2018",129,"August",29,5,"Canopy interspace",0.03,10.1,19.9,"NA:NA:NA     NA"
"480","2018",130,"August",30,5,"Canopy interspace",0.06,10.8,19.8,"NA:NA:NA     NA"
"481","2018",201,"August",1,9,"Under canopy",0.01,1967.7,31.5,"NA:NA:NA     NA"
"482","2018",202,"August",2,9,"Under canopy",0.08,775.2,27,"NA:NA:NA     NA"
"483","2018",203,"August",3,9,"Under canopy",-0.08,773.5,29.6,"NA:NA:NA     NA"
"484","2018",204,"August",4,9,"Under canopy",0,1097.8,32,"NA:NA:NA     NA"
"485","2018",205,"August",5,9,"Under canopy",-0.07,1486.4,32.1,"NA:NA:NA     NA"
"486","2018",206,"August",6,9,"Under canopy",-0.03,701.6,32.1,"NA:NA:NA     NA"
"487","2018",207,"August",7,9,"Under canopy",0.01,191.4,33.3,"NA:NA:NA     NA"
"488","2018",208,"August",8,9,"Under canopy",NA,NA,NA,NA
"489","2018",209,"August",9,9,"Under canopy",0.04,407,30.8,"NA:NA:NA     NA"
"490","2018",210,"August",10,9,"Under canopy",0,540.2,33.7,"NA:NA:NA     NA"
"491","2018",211,"August",11,9,"Under canopy",-0.03,1342.1,31.6,"NA:NA:NA     NA"
"492","2018",212,"August",12,9,"Under canopy",0.09,71.1,28.4,"NA:NA:NA     NA"
"493","2018",213,"August",13,9,"Under canopy",0.07,78.4,27.4,"NA:NA:NA     NA"
"494","2018",214,"August",14,9,"Under canopy",-0.01,602.9,32.6,"NA:NA:NA     NA"
"495","2018",215,"August",15,9,"Under canopy",0.02,1092.1,32.8,"NA:NA:NA     NA"
"496","2018",216,"August",16,9,"Under canopy",0.04,842.1,30.9,"NA:NA:NA     NA"
"497","2018",217,"August",17,9,"Under canopy",0.14,616.7,31,"NA:NA:NA     NA"
"498","2018",218,"August",18,9,"Under canopy",0.07,1139.5,30.9,"NA:NA:NA     NA"
"499","2018",219,"August",19,9,"Under canopy",0.07,102.7,30.5,"NA:NA:NA     NA"
"500","2018",220,"August",20,9,"Under canopy",0.01,635.7,29.1,"NA:NA:NA     NA"
"501","2018",221,"August",21,9,"Canopy interspace",-0.08,2791.2,40.9,"NA:NA:NA     NA"
"502","2018",222,"August",22,9,"Canopy interspace",0,1991.9,41.7,"NA:NA:NA     NA"
"503","2018",223,"August",23,9,"Canopy interspace",-0.01,2773.2,39,"NA:NA:NA     NA"
"504","2018",224,"August",24,9,"Canopy interspace",-0.08,2466.2,38.4,"NA:NA:NA     NA"
"505","2018",225,"August",25,9,"Canopy interspace",-0.05,2731.8,43.7,"NA:NA:NA     NA"
"506","2018",226,"August",26,9,"Canopy interspace",0,3516.2,44.5,"NA:NA:NA     NA"
"507","2018",227,"August",27,9,"Canopy interspace",-0.07,2468.8,43.3,"NA:NA:NA     NA"
"508","2018",228,"August",28,9,"Canopy interspace",-0.06,2774.3,44,"NA:NA:NA     NA"
"509","2018",229,"August",29,9,"Canopy interspace",-0.08,2494.3,44.7,"NA:NA:NA     NA"
"510","2018",230,"August",30,9,"Canopy interspace",-0.03,2875,45.7,"NA:NA:NA     NA"
"511","2018",301,"August",1,13,"Under canopy",0.11,366.2,31,"NA:NA:NA     NA"
"512","2018",302,"August",2,13,"Under canopy",0.1,269.3,30.1,"NA:NA:NA     NA"
"513","2018",303,"August",3,13,"Under canopy",-0.07,1046.5,35.1,"NA:NA:NA     NA"
"514","2018",304,"August",4,13,"Under canopy",-0.03,336.3,34.2,"NA:NA:NA     NA"
"515","2018",305,"August",5,13,"Under canopy",-0.04,311,36,"NA:NA:NA     NA"
"516","2018",306,"August",6,13,"Under canopy",0.04,1300.5,35.7,"NA:NA:NA     NA"
"517","2018",307,"August",7,13,"Under canopy",0.05,940.4,34.3,"NA:NA:NA     NA"
"518","2018",308,"August",8,13,"Under canopy",-0.01,436.6,33.4,"NA:NA:NA     NA"
"519","2018",309,"August",9,13,"Under canopy",-0.03,1081.5,36.3,"NA:NA:NA     NA"
"520","2018",310,"August",10,13,"Under canopy",0.01,792.7,38,"NA:NA:NA     NA"
"521","2018",311,"August",11,13,"Under canopy",-0.04,1422.1,39.3,"NA:NA:NA     NA"
"522","2018",312,"August",12,13,"Under canopy",-0.01,157,34.5,"NA:NA:NA     NA"
"523","2018",313,"August",13,13,"Under canopy",0.05,94.4,31.6,"NA:NA:NA     NA"
"524","2018",314,"August",14,13,"Under canopy",0,801.1,34.3,"NA:NA:NA     NA"
"525","2018",315,"August",15,13,"Under canopy",-0.03,347.6,35.6,"NA:NA:NA     NA"
"526","2018",316,"August",16,13,"Under canopy",0,606,34.2,"NA:NA:NA     NA"
"527","2018",317,"August",17,13,"Under canopy",0.01,190.2,33.2,"NA:NA:NA     NA"
"528","2018",318,"August",18,13,"Under canopy",0,496.6,35.2,"NA:NA:NA     NA"
"529","2018",319,"August",19,13,"Under canopy",0.09,73.7,32.4,"NA:NA:NA     NA"
"530","2018",320,"August",20,13,"Under canopy",0.01,521,33.1,"NA:NA:NA     NA"
"531","2018",321,"August",21,13,"Canopy interspace",0,1665,42.1,"NA:NA:NA     NA"
"532","2018",322,"August",22,13,"Canopy interspace",-0.02,1096.5,42.2,"NA:NA:NA     NA"
"533","2018",323,"August",23,13,"Canopy interspace",0,1079.2,42.3,"NA:NA:NA     NA"
"534","2018",324,"August",24,13,"Canopy interspace",-0.08,1360,42.4,"NA:NA:NA     NA"
"535","2018",325,"August",25,13,"Canopy interspace",-0.03,624.8,44.2,"NA:NA:NA     NA"
"536","2018",326,"August",26,13,"Canopy interspace",0.05,477.5,39.5,"NA:NA:NA     NA"
"537","2018",327,"August",27,13,"Canopy interspace",0,879.3,43.5,"NA:NA:NA     NA"
"538","2018",328,"August",28,13,"Canopy interspace",-0.05,1071.7,43.9,"NA:NA:NA     NA"
"539","2018",329,"August",29,13,"Canopy interspace",-0.01,1094.7,44.3,"NA:NA:NA     NA"
"540","2018",330,"August",30,13,"Canopy interspace",-0.04,988,43.6,"NA:NA:NA     NA"
"541","2018",401,"August",1,17,"Under canopy",-0.04,168.7,28.3,"NA:NA:NA     NA"
"542","2018",402,"August",2,17,"Under canopy",0,149.5,26.5,"NA:NA:NA     NA"
"543","2018",403,"August",3,17,"Under canopy",-0.07,131.1,28.8,"NA:NA:NA     NA"
"544","2018",404,"August",4,17,"Under canopy",0,98.2,28.1,"NA:NA:NA     NA"
"545","2018",405,"August",5,17,"Under canopy",0,59.7,29.3,"NA:NA:NA     NA"
"546","2018",406,"August",6,17,"Under canopy",0.02,39.9,27.8,"NA:NA:NA     NA"
"547","2018",407,"August",7,17,"Under canopy",-0.04,89.8,28,"NA:NA:NA     NA"
"548","2018",408,"August",8,17,"Under canopy",-0.01,0,23.6,"NA:NA:NA     NA"
"549","2018",409,"August",9,17,"Under canopy",0.08,54,28.3,"NA:NA:NA     NA"
"550","2018",410,"August",10,17,"Under canopy",0.05,0,23.9,"NA:NA:NA     NA"
"551","2018",411,"August",11,17,"Under canopy",0.05,0.3,24.1,"NA:NA:NA     NA"
"552","2018",412,"August",12,17,"Under canopy",0.04,1.2,23.4,"NA:NA:NA     NA"
"553","2018",413,"August",13,17,"Under canopy",0.06,31,26.6,"NA:NA:NA     NA"
"554","2018",414,"August",14,17,"Under canopy",0.03,81.6,26.7,"NA:NA:NA     NA"
"555","2018",415,"August",15,17,"Under canopy",0.06,28.7,26.8,"NA:NA:NA     NA"
"556","2018",416,"August",16,17,"Under canopy",0.01,8.5,24.3,"NA:NA:NA     NA"
"557","2018",417,"August",17,17,"Under canopy",0.05,13.5,24.8,"NA:NA:NA     NA"
"558","2018",418,"August",18,17,"Under canopy",0.11,4,24.3,"NA:NA:NA     NA"
"559","2018",419,"August",19,17,"Under canopy",0.07,9.2,24,"NA:NA:NA     NA"
"560","2018",420,"August",20,17,"Under canopy",0.08,11.1,24.2,"NA:NA:NA     NA"
"561","2018",421,"August",21,17,"Canopy interspace",0.04,2.8,24.3,"NA:NA:NA     NA"
"562","2018",422,"August",22,17,"Canopy interspace",0.04,0,24.4,"NA:NA:NA     NA"
"563","2018",423,"August",23,17,"Canopy interspace",0.13,0,24.5,"NA:NA:NA     NA"
"564","2018",424,"August",24,17,"Canopy interspace",-0.09,82.9,28.4,"NA:NA:NA     NA"
"565","2018",425,"August",25,17,"Canopy interspace",-0.01,0,25.2,"NA:NA:NA     NA"
"566","2018",426,"August",26,17,"Canopy interspace",0.04,0,24.7,"NA:NA:NA     NA"
"567","2018",427,"August",27,17,"Canopy interspace",-0.02,0.1,24.3,"NA:NA:NA     NA"
"568","2018",428,"August",28,17,"Canopy interspace",0.01,0,24.5,"NA:NA:NA     NA"
"569","2018",429,"August",29,17,"Canopy interspace",0.01,0,24.4,"NA:NA:NA     NA"
"570","2018",430,"August",30,17,"Canopy interspace",0.02,0,24.8,"NA:NA:NA     NA"
"571","2018",501,"August",1,21,"Under canopy",-0.01,0,19.8,"NA:NA:NA     NA"
"572","2018",502,"August",2,21,"Under canopy",0,0,19.6,"NA:NA:NA     NA"
"573","2018",503,"August",3,21,"Under canopy",0,0,19.9,"NA:NA:NA     NA"
"574","2018",504,"August",4,21,"Under canopy",0.01,0,19.8,"NA:NA:NA     NA"
"575","2018",505,"August",5,21,"Under canopy",0.02,0,20.2,"NA:NA:NA     NA"
"576","2018",506,"August",6,21,"Under canopy",0.03,0,20.4,"NA:NA:NA     NA"
"577","2018",507,"August",7,21,"Under canopy",0.01,0,20.4,"NA:NA:NA     NA"
"578","2018",508,"August",8,21,"Under canopy",0.02,0,19.3,"NA:NA:NA     NA"
"579","2018",509,"August",9,21,"Under canopy",0.01,0,20.4,"NA:NA:NA     NA"
"580","2018",510,"August",10,21,"Under canopy",0.02,0,19.6,"NA:NA:NA     NA"
"581","2018",511,"August",11,21,"Under canopy",0.01,0,19.4,"NA:NA:NA     NA"
"582","2018",512,"August",12,21,"Under canopy",0.03,0,19.4,"NA:NA:NA     NA"
"583","2018",513,"August",13,21,"Under canopy",0.01,0,19.7,"NA:NA:NA     NA"
"584","2018",514,"August",14,21,"Under canopy",0.02,0,19.9,"NA:NA:NA     NA"
"585","2018",515,"August",15,21,"Under canopy",0.03,0,19.9,"NA:NA:NA     NA"
"586","2018",516,"August",16,21,"Under canopy",0.01,0,19.4,"NA:NA:NA     NA"
"587","2018",517,"August",17,21,"Under canopy",0.01,0,19.4,"NA:NA:NA     NA"
"588","2018",518,"August",18,21,"Under canopy",0.03,0,19.7,"NA:NA:NA     NA"
"589","2018",519,"August",19,21,"Under canopy",0.03,0,19.5,"NA:NA:NA     NA"
"590","2018",520,"August",20,21,"Under canopy",0.02,0,19.4,"NA:NA:NA     NA"
"591","2018",521,"August",21,21,"Canopy interspace",0.01,0,19.3,"NA:NA:NA     NA"
"592","2018",522,"August",22,21,"Canopy interspace",0.02,0,19.5,"NA:NA:NA     NA"
"593","2018",523,"August",23,21,"Canopy interspace",0.03,0,19.5,"NA:NA:NA     NA"
"594","2018",524,"August",24,21,"Canopy interspace",0.02,0,20,"NA:NA:NA     NA"
"595","2018",525,"August",25,21,"Canopy interspace",0.02,0,20,"NA:NA:NA     NA"
"596","2018",526,"August",26,21,"Canopy interspace",0.02,0,19.7,"NA:NA:NA     NA"
"597","2018",527,"August",27,21,"Canopy interspace",0.01,0,20,"NA:NA:NA     NA"
"598","2018",528,"August",28,21,"Canopy interspace",0.02,0,19.7,"NA:NA:NA     NA"
"599","2018",529,"August",29,21,"Canopy interspace",0.02,0.1,19.6,"NA:NA:NA     NA"
"600","2018",530,"August",30,21,"Canopy interspace",0.02,0.1,19.3,"NA:NA:NA     NA"
